gene_id,Apoly_Dec_1,Apoly_Dec_2,Apoly_Dec_3,Apoly_Dec_4,Apoly_Dec_5,Apoly_Feb_1,Apoly_Feb_2,Apoly_Feb_3,Apoly_Feb_4,Apoly_Feb_5
gene-sars|sars,390,473,469,486,471,338,444,470,718,524
gene-LOC110950848|LOC110950848,385,323,234,209,239,57,76,35,64,24
gene-LOC110947443|LOC110947443,147,11,198,133,146,84,311,656,112,198
gene-LOC110972753|LOC110972753,4,0,0,0,0,4,9,0,8,3
gene-ero1a|ero1a,29,28,34,28,25,30,26,34,39,51
gene-LOC110946029|LOC110946029,0,0,0,0,0,0,0,0,0,0
gene-LOC110952952|LOC110952952,0,0,0,0,0,0,0,0,0,0
gene-LOC110955949|LOC110955949,0,0,0,0,0,0,0,0,0,0
gene-tnn|tnn,0,0,0,0,0,0,0,0,0,0
gene-LOC110948763|LOC110948763,0,0,0,0,0,0,0,0,0,0
gene-asb5|asb5,10,3,2,4,7,2,0,5,2,0
STRG.11871|LOC110962236,456,1163,643,547,287,71,36,56,51,14
gene-LOC110945993|LOC110945993,0,0,0,0,0,0,0,0,0,0
gene-snx3|snx3,240,256,286,182,337,287,237,401,279,284
gene-LOC110971082|LOC110971082,20,11,31,11,6,6,21,8,12,44
gene-stat4|stat4,18,28,42,26,20,24,16,4,18,17
gene-gpr146|gpr146,200,997,1457,778,1457,914,1676,1546,1578,1634
gene-LOC110945527|LOC110945527,0,0,0,0,0,0,0,0,2,0
gene-LOC110947531|LOC110947531,0,1,4,3,0,0,1,4,2,2
gene-LOC110967585|LOC110967585,0,0,0,0,0,0,0,0,0,0
gene-LOC110962888|LOC110962888,0,3,0,0,3,4,4,4,7,0
gene-LOC110951999|LOC110951999,180,122,95,120,106,53,75,166,119,97
gene-LOC110970104|LOC110970104,0,0,0,0,0,0,0,0,0,0
gene-LOC110965361|LOC110965361,0,2,0,0,0,0,0,0,0,0
gene-LOC110965441|LOC110965441,18,25,45,39,12,5,8,19,16,20
gene-LOC110971560|LOC110971560,0,0,0,0,0,0,0,0,0,0
gene-slu7|slu7,78,107,173,109,163,202,224,268,373,293
gene-LOC110967389|LOC110967389,5,5,13,15,8,4,5,2,6,11
gene-LOC110956610|LOC110956610,32,23,28,19,24,6,8,8,14,9
gene-LOC110967731|LOC110967731,0,0,0,0,0,0,0,0,0,2
gene-LOC110960813|LOC110960813,0,0,0,0,0,0,0,0,0,0
gene-yeats2|yeats2,23,27,13,24,19,6,9,35,29,25
gene-LOC110948933|LOC110948933,0,0,0,0,0,0,0,0,0,0
gene-LOC110958516|LOC110958516,28,45,52,14,34,53,128,161,90,72
gene-cxxc4|cxxc4,0,0,0,0,0,0,0,0,0,0
gene-eefsec|eefsec,54,100,117,89,191,123,314,492,616,491
gene-LOC110957627|LOC110957627,103,150,112,139,138,111,124,201,190,246
gene-nudcd2|nudcd2,13,22,13,15,29,0,2,57,15,13
gene-LOC110964996|LOC110964996,15,11,24,16,17,24,27,23,15,15
gene-LOC110961371|LOC110961371,0,0,0,0,0,0,3,0,0,0
gene-sybu|sybu,9,16,4,6,8,6,10,4,7,5
gene-LOC110954349|LOC110954349,0,0,6,8,5,0,10,12,11,0
gene-LOC110946964|LOC110946964,2,0,1,2,0,0,0,1,1,2
gene-rsph10b|rsph10b,0,0,0,0,0,0,0,0,0,0
gene-LOC110960873|LOC110960873,0,0,0,2,7,5,0,19,0,2
gene-LOC110964008|LOC110964008,139,123,165,129,185,174,396,480,527,423
gene-LOC110967146|LOC110967146,79,37,48,45,56,27,24,46,29,36
gene-hypk|hypk,465,449,399,421,452,529,404,417,484,330
gene-ormdl1|ormdl1,295,193,100,218,191,42,81,282,186,89
gene-LOC110969430|LOC110969430,0,0,0,0,0,0,0,0,0,0
gene-LOC110958503|LOC110958503,0,0,0,0,0,0,0,0,0,0
gene-LOC110963540|LOC110963540,3,3,8,6,5,1,4,2,5,8
gene-LOC110972158|LOC110972158,0,2,0,0,0,0,0,0,0,0
gene-plekha4|plekha4,0,0,0,0,0,0,0,0,0,0
gene-LOC110963726|LOC110963726,6,7,11,27,18,9,17,6,11,9
gene-LOC110955195|LOC110955195,0,0,0,0,0,0,0,0,0,0
gene-nedd4l|nedd4l,142,94,115,93,109,101,75,80,113,97
gene-LOC110968256|LOC110968256,0,0,0,0,0,0,0,0,0,0
gene-LOC110948857|LOC110948857,84,357,410,120,301,1464,1974,1599,893,1405
gene-sowahd|sowahd,8,17,11,17,14,9,7,9,6,3
gene-armt1|armt1,90,210,136,170,212,163,138,253,165,141
gene-ptgs2|ptgs2,12,29,19,19,37,40,7,6,18,20
gene-LOC110962997|LOC110962997,114,84,74,121,87,38,25,60,43,19
gene-LOC110960800|LOC110960800,15,10,2,4,4,7,2,4,3,4
gene-LOC110970952|LOC110970952,9,8,26,20,18,22,19,13,12,8
gene-borcs8|borcs8,4,0,0,3,2,0,3,5,0,4
gene-rad1|rad1,25,8,11,26,31,7,6,11,10,11
gene-trim45|trim45,0,5,0,4,0,0,3,2,4,0
gene-esf1|esf1,16,27,60,26,59,213,156,160,199,227
gene-LOC110972066|LOC110972066,2,2,5,7,6,6,4,3,5,7
gene-LOC110972825|LOC110972825,0,0,0,0,0,0,0,0,0,0
gene-LOC110970715|LOC110970715,0,0,0,0,0,0,0,0,0,0
gene-LOC110947058|LOC110947058,83,114,159,90,159,114,146,128,163,222
gene-LOC110960773|LOC110960773,80,82,93,96,145,214,170,99,143,189
gene-col17a1|col17a1,46,63,50,126,95,20,23,9,14,8
gene-prkce|prkce,20,8,9,11,3,9,5,6,3,11
gene-LOC110961732|LOC110961732,0,0,0,0,0,0,0,0,0,0
gene-zcchc4|zcchc4,39,30,28,26,37,39,35,48,44,77
gene-nfs1|nfs1,124,140,242,108,206,120,228,293,250,328
gene-LOC110963171|LOC110963171,35,25,25,32,54,26,39,52,48,31
gene-aldh5a1|aldh5a1,554,147,336,285,373,43,75,48,55,31
gene-LOC110945435|LOC110945435,8,7,9,6,21,18,8,7,11,9
gene-LOC110957911|LOC110957911,0,0,0,0,0,0,0,0,0,0
gene-LOC110957874|LOC110957874,48,31,15,16,16,29,12,19,11,7
gene-LOC110961986|LOC110961986,35,12,20,22,62,12,8,15,13,17
gene-rtn4r|rtn4r,0,0,0,0,0,0,0,0,0,0
gene-acat2|acat2,60,102,82,26,46,8,247,11,109,411
gene-polrmt|polrmt,12,11,21,14,20,10,23,49,63,61
gene-LOC110962615|LOC110962615,0,0,0,0,0,0,0,0,0,0
gene-mpl|mpl,8,7,7,10,13,23,20,20,11,8
gene-LOC110960657|LOC110960657,61,81,98,103,119,147,65,95,87,60
gene-LOC110949575|LOC110949575,11,66,675,70,536,6427,11195,5205,5733,11371
gene-arhgef17|arhgef17,8,6,5,11,2,0,6,5,2,6
gene-LOC110955681|LOC110955681,3604,3766,2256,1902,2375,2590,2898,3842,2619,2687
gene-tmprss5|tmprss5,0,0,0,0,0,0,0,0,0,0
gene-rfx1|rfx1,20,13,46,19,32,28,57,118,76,55
gene-ogfod1|ogfod1,20,28,17,28,14,30,26,71,67,75
gene-LOC110952909|LOC110952909,0,0,0,0,3,2,0,3,0,1
gene-LOC110972619|LOC110972619,0,0,0,1,0,1,0,0,0,0
gene-srrt|srrt,172,233,211,231,259,137,141,246,230,188
gene-LOC110969814|LOC110969814,0,0,0,2,0,0,0,0,2,0
gene-LOC110954506|LOC110954506,6,3,2,0,6,0,0,0,4,2
gene-pip5k1c|pip5k1c,3,3,3,0,7,0,0,0,0,3
gene-LOC110967591|LOC110967591,20,19,21,11,21,0,15,15,5,7
gene-LOC110960639|LOC110960639,237,316,732,439,653,643,877,812,940,801
gene-tmem167a|tmem167a,143,148,109,135,144,121,283,535,369,301
gene-slc30a6|slc30a6,17,11,21,24,18,11,11,17,21,42
gene-LOC110951387|LOC110951387,25,26,27,24,30,11,11,16,14,19
gene-LOC110967856|LOC110967856,0,0,0,0,0,0,0,0,0,0
gene-lactb|lactb,331,153,64,115,49,28,25,69,33,17
gene-pik3c2b|pik3c2b,88,124,135,123,105,76,89,99,94,75
gene-six4|six4,0,0,0,0,0,0,0,0,0,0
gene-mxd4|mxd4,12,5,7,17,3,5,7,5,16,10
gene-LOC110969775|LOC110969775,6,0,0,0,0,0,5,9,0,4
gene-pard6g|pard6g,52,16,18,24,24,18,20,54,23,18
gene-LOC110956834|LOC110956834,0,0,0,0,0,0,0,0,0,0
gene-LOC110961972|LOC110961972,132,32,8,33,9,10,4,5,3,0
gene-tmem117|tmem117,0,2,2,0,0,0,0,0,0,0
gene-LOC110967304|LOC110967304,74,51,74,49,63,40,0,93,59,69
gene-LOC110945707|LOC110945707,12,2,18,13,6,0,3,0,5,0
gene-LOC110961985|LOC110961985,0,0,0,0,0,0,0,0,0,0
gene-cdk1|cdk1,237,50,159,287,512,2,6,0,0,3
gene-mrps25|mrps25,31,55,72,60,99,42,88,158,143,87
gene-fanca|fanca,4,0,0,0,6,0,0,0,0,0
gene-sike1|sike1,25,25,31,39,32,11,27,34,33,19
gene-LOC110945624|LOC110945624,5,1,2,3,4,1,0,0,3,3
gene-LOC110961261|LOC110961261,0,0,0,0,0,0,0,0,0,0
gene-igfbp7|igfbp7,205,130,208,189,187,136,220,248,204,188
gene-LOC110945187|LOC110945187,2,3,2,2,2,0,0,0,2,0
gene-kiaa1109|kiaa1109,215,209,256,251,231,158,105,175,153,156
gene-LOC110945833|LOC110945833,2,1,3,0,1,0,1,0,0,1
gene-mapk15|mapk15,103,497,317,152,224,0,5,7,3,2
gene-LOC110946574|LOC110946574,12,10,13,12,12,13,14,21,16,24
gene-LOC110971021|LOC110971021,278,112,583,138,87,76,26,63,48,52
gene-pla2r1|pla2r1,2,5,5,0,4,0,2,0,0,0
gene-LOC110971532|LOC110971532,151,157,175,156,191,123,147,247,262,185
gene-LOC110966328|LOC110966328,0,5,0,4,0,0,0,4,10,0
gene-LOC110953180,0,0,0,0,0,0,2,0,0,0
gene-LOC110957794|LOC110957794,12,3,0,12,5,5,0,0,0,0
gene-LOC110957890|LOC110957890,0,0,0,0,0,0,0,0,0,0
gene-LOC110969817|LOC110969817,3,3,3,1,2,10,8,4,4,2
gene-LOC110962482|LOC110962482,2,0,3,3,2,0,0,0,0,0
gene-LOC110969479|LOC110969479,8,5,4,8,5,0,3,0,2,6
gene-LOC110964151|LOC110964151,75,35,39,49,30,23,38,55,38,35
gene-klhl20|klhl20,8,0,21,12,7,0,5,10,24,16
gene-snx17|snx17,198,144,109,136,126,55,142,182,182,164
gene-LOC110971153|LOC110971153,0,0,0,0,0,0,0,0,0,0
gene-LOC110945578|LOC110945578,0,7,8,0,2,0,0,9,12,7
gene-myrf|myrf,0,4,0,2,0,2,1,6,6,0
gene-LOC110964913|LOC110964913,0,0,0,0,0,2,0,0,0,2
gene-mcidas|mcidas,0,0,0,0,0,0,0,0,0,0
gene-LOC110963160|LOC110963160,0,0,0,0,0,0,0,0,0,0
gene-ppp1r16a|ppp1r16a,17,19,18,26,35,34,29,49,28,38
gene-LOC110956460|LOC110956460,15,10,8,15,16,14,12,2,6,6
gene-LOC110971827|LOC110971827,712,569,209,378,272,871,217,808,234,361
gene-LOC110950968|LOC110950968,0,0,0,0,0,0,0,0,0,0
gene-sfxn2|sfxn2,694,496,547,479,406,169,183,235,133,75
gene-LOC110954286|LOC110954286,61,88,114,144,81,13,9,0,4,7
gene-LOC110971923|LOC110971923,0,0,0,0,0,0,0,0,0,0
gene-galk2|galk2,115,85,66,62,67,19,32,88,29,29
gene-atp6v1a|atp6v1a,59,106,81,70,141,44,26,67,92,61
gene-LOC110954162,0,0,0,0,0,0,0,0,0,0
gene-zbtb8os|zbtb8os,43,45,43,43,54,32,48,92,89,70
gene-LOC110969859|LOC110969859,116,49,88,156,118,35,69,30,52,69
gene-trnag-ucc-20|trnag-ucc,0,0,0,0,0,0,0,0,0,0
gene-ppp1r8|ppp1r8,20,14,11,15,35,10,6,28,16,17
gene-LOC110970416|LOC110970416,0,0,0,0,0,0,0,0,0,0
gene-LOC110951264|LOC110951264,15,11,27,0,14,19,4,3,0,10
gene-LOC110969467|LOC110969467,68,37,43,31,90,29,19,14,14,18
gene-xcr1|xcr1,9,9,17,20,20,14,11,7,17,13
gene-LOC110947526|LOC110947526,0,0,0,0,0,0,0,0,0,0
gene-LOC110955007|LOC110955007,123,145,174,109,164,165,189,211,203,153
gene-LOC110963471|LOC110963471,0,0,0,0,0,2,0,0,0,0
gene-LOC110957806|LOC110957806,0,0,0,0,0,0,0,0,0,0
gene-LOC110957665|LOC110957665,33,51,45,52,70,45,63,112,92,118
gene-LOC110946064|LOC110946064,0,0,0,0,0,0,0,0,0,0
gene-LOC110968656|LOC110968656,519,323,351,375,349,122,224,247,258,159
gene-LOC110962085|LOC110962085,0,0,3,0,5,2,0,0,2,1
gene-LOC110972390|LOC110972390,0,0,0,0,0,2,0,0,0,0
gene-LOC110963061|LOC110963061,13,36,13,18,15,7,13,18,24,13
gene-trnar-ucu-2|trnar-ucu,0,0,0,0,0,0,0,0,0,0
gene-LOC110947684|LOC110947684,0,3,4,0,4,0,2,2,0,2
gene-LOC110960963|LOC110960963,1111,1231,1386,952,1584,786,903,908,856,756
gene-LOC110953159|LOC110953159,11,4,0,0,0,0,0,0,0,2
gene-LOC110966538|LOC110966538,27,33,104,47,81,27,51,39,18,129
gene-LOC110963813|LOC110963813,33,44,45,66,70,78,96,125,200,162
gene-rad9b|rad9b,11,0,15,4,15,10,0,3,2,5
gene-foxb2|foxb2,0,0,0,0,0,0,0,0,0,0
gene-vsir|vsir,69,65,83,120,157,92,68,54,91,59
gene-LOC110960446|LOC110960446,0,2,0,0,0,2,0,0,0,0
gene-LOC110965363|LOC110965363,0,0,0,0,5,3,3,0,9,2
gene-LOC110954446|LOC110954446,0,0,0,0,0,4,6,12,0,7
gene-prkdc|prkdc,58,42,26,53,36,7,7,0,9,9
STRG.11198|LOC110961230,76,72,51,58,51,88,95,97,132,98
gene-LOC110949500|LOC110949500,751,1479,803,721,1130,478,803,531,1134,870
gene-LOC110964121|LOC110964121,17,10,10,7,8,0,7,0,0,0
gene-LOC110966490|LOC110966490,13,10,16,32,74,0,11,6,9,10
gene-LOC110955675|LOC110955675,32,7,3,11,16,0,9,18,14,12
gene-slc16a4|slc16a4,2,0,0,0,0,0,0,0,2,0
gene-kif5a|kif5a,7,5,5,6,0,2,9,2,0,2
gene-LOC110969175|LOC110969175,14,57,80,8,31,11,388,34,154,533
gene-LOC110945296|LOC110945296,2,7,10,12,54,5,3,3,2,5
gene-nprl3|nprl3,93,100,87,85,72,49,46,82,58,63
gene-chd1l|chd1l,22,23,4,19,8,3,13,29,16,16
gene-LOC110947299|LOC110947299,0,0,0,0,0,0,0,0,0,0
gene-LOC110945779|LOC110945779,17,30,25,28,12,23,27,26,19,31
gene-fmnl3|fmnl3,103,111,66,51,88,108,67,75,49,46
gene-LOC110972040|LOC110972040,271,311,197,164,321,232,124,160,183,208
gene-LOC110967457|LOC110967457,0,3,6,9,7,11,9,20,7,4
gene-LOC110953486|LOC110953486,0,0,0,0,0,0,0,0,0,0
gene-LOC110972907|LOC110972907,0,0,1,0,0,0,0,0,0,0
gene-rangrf|rangrf,15,15,12,20,20,14,15,29,29,12
gene-snap29|snap29,90,86,143,64,110,79,205,312,361,319
gene-mkrn2os|mkrn2os,3,0,6,2,1,0,6,3,10,12
gene-LOC110969006|LOC110969006,0,0,0,0,0,0,0,0,0,0
gene-gtf2a2|gtf2a2,27,59,34,61,51,27,8,47,33,34
gene-kif3b|kif3b,31,27,29,34,61,6,18,49,43,53
gene-LOC110965796|LOC110965796,0,0,0,0,3,0,0,0,4,3
gene-LOC110956431|LOC110956431,0,0,0,0,0,0,0,0,0,0
STRG.16288|LOC110969048,367,349,216,167,279,50,93,83,68,10
gene-LOC110962523|LOC110962523,773,417,1055,348,266,399,157,294,228,177
gene-appl2|appl2,21,14,7,7,5,3,0,8,9,3
gene-LOC110956824|LOC110956824,0,6,0,8,0,0,0,6,6,5
gene-adcyap1|adcyap1,0,0,0,0,0,0,0,0,0,0
gene-LOC110967506|LOC110967506,0,0,0,0,0,0,0,0,0,0
gene-lmod3|lmod3,0,0,3,0,0,3,0,0,2,0
gene-LOC110964086|LOC110964086,2,4,7,2,7,5,0,0,0,0
gene-fgfbp3|fgfbp3,0,0,0,0,0,0,0,0,0,0
gene-LOC110971181|LOC110971181,0,0,0,0,0,0,0,0,0,0
gene-nubpl|nubpl,186,196,129,186,136,69,42,78,41,38
gene-LOC110946307|LOC110946307,1,5,3,2,4,0,0,2,2,1
gene-LOC110961818|LOC110961818,2,0,0,0,0,0,0,0,0,0
gene-scp2|scp2,9519,6685,7406,5170,6763,2260,2819,3005,1915,1540
gene-zdhhc2|zdhhc2,3,3,0,2,0,0,0,0,0,0
gene-LOC110962141|LOC110962141,0,0,0,0,0,0,0,0,0,0
gene-LOC110968222|LOC110968222,3,0,3,2,3,5,4,0,0,6
gene-dnai1|dnai1,0,4,4,0,0,31,7,12,6,9
gene-psmd14|psmd14,220,298,287,194,300,266,397,404,652,453
gene-LOC110965631|LOC110965631,0,0,0,0,0,0,0,0,0,0
gene-LOC110952884|LOC110952884,65,77,245,122,246,258,336,194,285,244
gene-LOC110972108|LOC110972108,1003,702,612,497,541,133,706,294,819,676
gene-LOC110962849|LOC110962849,0,0,0,0,0,0,0,0,0,0
gene-LOC110971839|LOC110971839,0,0,0,0,0,0,0,0,0,0
gene-slc25a20|slc25a20,881,1621,1031,932,870,190,232,435,215,134
gene-ampd1|ampd1,0,0,0,0,0,0,0,0,0,0
gene-gpr45|gpr45,0,0,0,0,0,0,0,0,0,0
gene-LOC110951188|LOC110951188,0,0,0,0,0,0,6,0,0,0
gene-srrd|srrd,8,4,0,11,5,0,5,12,6,9
gene-LOC110966526|LOC110966526,0,0,0,0,0,0,0,1,0,0
gene-trnak-uuu-23|trnak-uuu,0,0,0,0,0,0,0,0,0,0
gene-LOC110971655|LOC110971655,0,0,0,0,0,0,0,0,0,0
gene-tmem173|tmem173,2,2,0,3,6,0,0,0,0,2
gene-LOC110962671|LOC110962671,60,83,145,112,104,100,115,132,126,124
gene-trnak-cuu-14|trnak-cuu,0,0,0,0,0,0,0,0,0,0
gene-LOC110950874|LOC110950874,3,0,2,7,8,0,0,0,0,0
gene-LOC110967034|LOC110967034,7,12,14,13,7,7,7,0,0,0
gene-nfatc2ip|nfatc2ip,34,43,42,81,70,95,79,83,90,82
gene-mras|mras,52,45,23,25,34,37,30,39,22,22
gene-LOC110969591|LOC110969591,88,95,100,86,93,45,66,118,61,51
gene-LOC110949930|LOC110949930,55,84,98,82,123,95,254,270,284,310
gene-LOC110952003|LOC110952003,0,0,0,0,3,0,0,0,0,0
STRG.16880|LOC110970014,1615,864,1206,781,983,520,1023,1206,1022,610
gene-LOC110946710|LOC110946710,7,14,27,19,30,23,34,51,49,55
gene-LOC110948269|LOC110948269,38,17,11,21,37,9,5,15,14,17
gene-srpx|srpx,0,0,0,0,0,2,0,0,7,0
gene-dnajc22|dnajc22,371,419,611,496,582,123,389,504,408,252
gene-LOC110950525|LOC110950525,0,0,0,0,0,0,0,0,0,0
gene-LOC110972405|LOC110972405,4,0,2,4,5,2,3,0,0,0
gene-LOC110949367|LOC110949367,0,0,0,0,0,0,0,0,0,0
gene-LOC110959799|LOC110959799,214,287,212,220,276,183,225,342,304,165
gene-dus2|dus2,22,27,44,24,34,92,96,150,199,199
gene-ptp4a1|ptp4a1,170,171,96,189,143,90,113,102,161,107
gene-pdcd7|pdcd7,28,33,37,35,49,27,25,77,58,35
gene-trnat-agu-36|trnat-agu,0,0,0,0,0,0,0,0,0,0
gene-LOC110946088|LOC110946088,2,2,2,4,0,0,0,0,0,2
gene-LOC110951677|LOC110951677,12,24,10,26,67,23,16,37,33,22
gene-nudt18|nudt18,14,8,9,26,23,16,20,50,61,33
gene-LOC110961290|LOC110961290,19,10,7,0,7,0,12,7,8,13
gene-rab38|rab38,0,3,2,2,0,0,0,0,0,0
gene-LOC110947496|LOC110947496,0,1,1,0,0,0,0,0,0,1
gene-LOC110972256|LOC110972256,12,6,16,10,23,0,6,3,8,4
gene-LOC110965792|LOC110965792,0,0,0,0,0,5,0,0,0,0
gene-LOC110965106|LOC110965106,7,0,2,3,3,0,0,3,2,0
gene-LOC110972189|LOC110972189,0,0,0,3,3,0,0,3,0,4
gene-LOC110950165|LOC110950165,0,0,0,0,0,0,0,0,0,0
gene-hepacam|hepacam,0,0,2,0,0,0,0,0,0,0
gene-asb12|asb12,0,0,0,0,0,0,0,0,0,0
gene-gprc5b|gprc5b,160,26,19,51,25,24,12,15,10,13
gene-cdca8|cdca8,58,16,21,66,108,0,0,0,7,2
gene-LOC110950138|LOC110950138,24,4,6,6,12,0,0,2,2,5
gene-LOC110970781|LOC110970781,0,0,0,2,0,0,0,0,0,0
gene-LOC110969692|LOC110969692,0,1,0,1,2,0,0,0,0,0
gene-LOC110962455|LOC110962455,0,0,0,0,0,0,0,0,0,0
gene-LOC110961910|LOC110961910,0,0,0,0,0,0,0,0,0,0
gene-LOC110964845|LOC110964845,0,8,0,6,4,0,0,2,2,0
gene-LOC110951041|LOC110951041,345,265,168,252,171,67,35,78,57,68
gene-LOC110965234|LOC110965234,24,17,27,34,52,26,27,31,23,13
gene-LOC110965695|LOC110965695,0,0,0,0,0,0,0,0,0,0
gene-thap7|thap7,10,4,0,0,5,4,6,5,8,8
gene-LOC110947283|LOC110947283,0,0,0,0,0,0,0,0,0,0
gene-LOC110970117|LOC110970117,0,0,0,5,0,0,0,3,5,0
gene-LOC110963725|LOC110963725,0,0,0,0,0,4,2,0,2,0
gene-phf10|phf10,31,22,16,33,12,6,7,14,11,6
gene-LOC110968421|LOC110968421,0,1,0,1,0,3,3,0,0,0
gene-adcy2|adcy2,45,52,52,76,63,37,39,49,52,34
gene-LOC110968679|LOC110968679,3,0,0,0,0,0,0,0,0,0
gene-LOC110972093|LOC110972093,54,29,38,16,16,5,1,8,7,13
gene-snapin|snapin,173,153,140,131,165,96,153,215,173,123
gene-idi1|idi1,178,440,579,79,144,136,2814,274,1801,3305
gene-LOC110961887|LOC110961887,0,0,0,0,0,0,0,0,0,0
gene-LOC110957823|LOC110957823,81,26,65,30,41,28,58,38,58,54
gene-cndp2|cndp2,368,791,499,377,410,273,546,824,650,519
gene-LOC110962350|LOC110962350,0,0,0,0,0,0,0,0,0,0
gene-LOC110963550|LOC110963550,46,45,59,41,82,143,84,83,75,55
gene-LOC110956766|LOC110956766,0,0,0,5,6,11,5,0,6,0
gene-kiaa1958|kiaa1958,0,0,0,0,0,0,0,0,2,0
gene-LOC110972705|LOC110972705,3,5,3,4,4,0,0,0,3,1
gene-LOC110964125|LOC110964125,0,0,0,0,0,0,0,0,0,0
gene-LOC110972525|LOC110972525,0,0,0,0,0,0,0,0,0,0
gene-LOC110946403|LOC110946403,2,0,0,0,0,0,0,0,0,0
gene-sumf2|sumf2,40,33,13,8,15,0,6,3,5,7
gene-megf8|megf8,154,114,96,109,76,18,28,32,41,37
gene-LOC110972302|LOC110972302,0,0,0,0,0,0,0,0,0,0
gene-usp34|usp34,54,60,90,90,54,30,25,54,66,74
gene-LOC110957136|LOC110957136,0,0,0,0,0,0,0,0,0,0
gene-mta2|mta2,33,28,89,64,50,28,82,59,90,84
gene-LOC110966918,0,0,0,0,0,0,0,4,2,0
gene-LOC110966919,0,0,0,0,0,0,0,0,0,2
gene-trnat-cgu-11|trnat-cgu,0,0,0,0,0,0,0,0,0,0
gene-LOC110964386|LOC110964386,33,27,24,41,44,52,15,39,25,19
gene-LOC110947766|LOC110947766,0,14,0,0,0,4,0,0,0,0
gene-LOC110951765|LOC110951765,0,0,0,0,0,0,0,0,0,0
gene-gpr26|gpr26,0,0,0,0,0,0,0,0,0,0
gene-sdhc|sdhc,505,552,401,486,575,486,423,603,346,326
gene-LOC110972674|LOC110972674,11,6,4,10,8,3,3,2,5,5
gene-LOC110970568|LOC110970568,0,0,0,0,0,0,0,0,0,0
gene-chd2|chd2,199,306,421,258,283,291,279,153,292,270
gene-LOC110949108|LOC110949108,0,0,0,0,0,0,0,0,0,0
gene-LOC110946549|LOC110946549,9,9,11,8,6,4,7,9,9,6
gene-LOC110968087|LOC110968087,16,39,29,47,138,12,13,0,9,14
gene-cdh18|cdh18,0,0,0,0,0,0,0,0,0,0
gene-LOC110947289|LOC110947289,217,117,174,139,180,260,225,381,256,296
gene-LOC110972389|LOC110972389,445,285,218,240,270,129,226,322,193,183
gene-arhgap26|arhgap26,0,11,4,6,8,17,10,5,10,3
gene-LOC110969198|LOC110969198,0,0,0,0,0,0,0,0,0,0
gene-ccdc65|ccdc65,0,0,0,2,0,0,0,0,0,0
gene-ttc12|ttc12,0,11,5,11,0,2,0,0,0,0
gene-LOC110945263|LOC110945263,0,0,0,0,0,0,0,0,0,0
gene-LOC110951083|LOC110951083,46,33,28,28,53,12,16,47,50,10
gene-LOC110970368|LOC110970368,5,0,4,2,7,0,0,0,4,2
STRG.11021|LOC110960964,95,94,35,26,18,2,7,3,10,8
gene-trnav-uac-3|trnav-uac,0,0,0,0,0,0,0,0,0,0
gene-LOC110945829|LOC110945829,0,0,0,0,0,0,0,0,0,0
gene-LOC110959570|LOC110959570,150,64,218,140,236,189,492,466,721,532
gene-tmem164|tmem164,15,10,14,7,20,5,9,4,13,20
gene-LOC110966414|LOC110966414,25,29,59,32,45,18,48,43,49,29
gene-trnas-uga-4|trnas-uga,0,0,0,0,0,0,0,0,0,0
gene-eef2kmt|eef2kmt,9,6,0,7,6,15,7,18,24,26
gene-dock10|dock10,19,25,45,40,16,11,26,7,16,19
gene-ndufa10|ndufa10,457,506,376,375,396,236,310,353,225,195
gene-LOC110953553|LOC110953553,0,0,0,0,0,12,7,9,6,6
gene-LOC110963006|LOC110963006,0,0,0,0,0,0,0,0,0,0
gene-LOC110947606|LOC110947606,101,101,100,85,108,89,118,138,107,106
gene-LOC110968688|LOC110968688,0,1,0,0,0,0,0,0,0,0
gene-prkcd|prkcd,4,4,0,0,2,8,5,5,3,5
gene-LOC110954287|LOC110954287,7,8,29,9,5,1,3,0,1,3
gene-LOC110972598|LOC110972598,3,0,2,0,0,0,0,0,0,0
gene-LOC110966512|LOC110966512,0,0,0,0,0,0,0,0,0,0
gene-LOC110962946|LOC110962946,85,91,344,49,226,431,973,234,676,810
gene-LOC110955283|LOC110955283,41,17,15,27,20,37,50,27,34,30
gene-tns1|tns1,78,76,68,63,46,59,54,41,70,59
gene-LOC110966246|LOC110966246,0,0,0,0,0,0,0,0,2,0
gene-LOC110970628|LOC110970628,50,131,58,98,134,119,20,84,52,65
gene-pamr1|pamr1,40,36,33,30,38,15,7,18,8,14
gene-gnaz|gnaz,6,28,20,46,68,6,17,4,8,9
gene-LOC110947426|LOC110947426,6,0,0,0,0,0,0,0,0,0
gene-LOC110963207|LOC110963207,381,370,528,455,457,263,279,352,322,264
gene-LOC110947250|LOC110947250,200,97,76,99,83,58,53,71,75,74
gene-LOC110971966|LOC110971966,99,74,70,113,137,23,25,25,23,20
gene-LOC110950609|LOC110950609,0,0,0,0,0,0,0,0,0,0
gene-LOC110960726|LOC110960726,56,43,45,39,56,16,40,25,35,32
gene-LOC110972873|LOC110972873,0,0,0,0,0,0,0,0,0,0
gene-slitrk1|slitrk1,0,0,0,0,0,0,0,0,0,0
gene-abhd13|abhd13,28,35,37,24,45,15,20,86,62,37
gene-LOC110968761|LOC110968761,0,0,0,0,0,0,0,0,0,0
gene-eea1|eea1,127,166,136,98,122,67,88,115,129,81
gene-LOC110960717|LOC110960717,0,0,0,0,0,0,0,0,0,0
gene-LOC110948938|LOC110948938,3,0,2,4,5,0,2,0,0,0
